_id,ADDRESS_POINT_ID,ADDRESS_NUMBER,LINEAR_NAME_FULL,ADDRESS_FULL,POSTAL_CODE,MUNICIPALITY,CITY,CENTRELINE_ID,LO_NUM,LO_NUM_SUF,HI_NUM,HI_NUM_SUF,LINEAR_NAME_ID,WARD_NAME,X,Y,LONGITUDE,LATITUDE,MI_PRINX,OBJECTID,CAPACITY,MULTIMODAL,SEASONAL,SHELTERED,SURFACE,STATUS,LOCATION,NOTES,MAP_CLASS,geometry
1045,10537872,175,Mount Olive Dr,175 Mount Olive Dr,M9V 2E3,ETOBICOKE,Toronto,30108313,175,,,,2145,Etobicoke North (101),297088.705,4845566.007,-79.59575187,43.75001113,4305375,81,32,No,No,No,,Installed,,four 8-bike racks TDSB install at Smithfield M.S.,Multi-Bike Rack,"{u'type': u'Point', u'coordinates': (-79.5957518765, 43.7500111297)}"
1046,10576714,892,College St,892 College St,M6H 1A4,former TORONTO,Toronto,10576713,892,,,,9765,Davenport (909),310818.099,4834899.262,-79.42539509,43.65402112,1858675,82,8,No,No,No,concrete,Installed,,,Multi-Bike Rack,"{u'type': u'Point', u'coordinates': (-79.425391839, 43.6540125358)}"
1047,10576975,834,College St,834 College St,M6H 1A2,former TORONTO,Toronto,10576972,834,,,,9765,Davenport (909),311017.09,4834952.648,-79.42292752,43.65450003,2335698,83,8,No,No,No,concrete,Installed,,,Multi-Bike Rack,"{u'type': u'Point', u'coordinates': (-79.422924276, 43.654491445)}"
1048,10576992,860,College St,860 College St,M6H 1A2,former TORONTO,Toronto,10576972,860,,,,9765,Davenport (909),310942.107,4834948.806,-79.42385716,43.65446607,2883544,84,8,No,No,No,brick pavers,Installed,,,Multi-Bike Rack,"{u'type': u'Point', u'coordinates': (-79.4238539128, 43.6544574848)}"
1049,10736597,362,Bloor St W,362 Bloor St W,M5S 1X2,former TORONTO,Toronto,10736589,362,,,,458,University-Rosedale (1111),312398.148,4836289.651,-79.4057872,43.66652202,1777874,85,8,Yes,No,No,concrete,Installed,Spadina TTC,,Multi-Bike Rack,"{u'type': u'Point', u'coordinates': (-79.4057839572, 43.6665134282)}"
1050,10736616,513,Bloor St W,513 Bloor St W,M5S 1Y4,former TORONTO,Toronto,10736609,513,,,,458,University-Rosedale (1111),312156.039,4836168.623,-79.40879096,43.66543504,3012709,86,8,No,No,No,asphalt,Approved,,at end of parking box/ on hold,Multi-Bike Rack,"{u'type': u'Point', u'coordinates': (-79.408787723, 43.6654264507)}"
1051,10736643,19,Spadina Rd,19 Spadina Rd,M5R 2S9,former TORONTO,Toronto,14239870,19,,,,4428,University-Rosedale (1111),312538.596,4836447.479,-79.40404341,43.66794123,2216427,87,16,Yes,No,No,,TBD,Spadina TTC,TPA Lot #231 property,Multi-Bike Rack,"{u'type': u'Point', u'coordinates': (-79.4040401596, 43.6679326402)}"
1052,10864283,28,Duncan St,28 Duncan St,,former TORONTO,Toronto,14036084,28,,,,3331,Spadina-Fort York (1010),313737.411,4834321.349,-79.38921312,43.64878977,1684105,88,14,No,Yes,No,,Installed,,opposite OCADU building,Bike Corral,"{u'type': u'Point', u'coordinates': (-79.3892098796, 43.6487811931)}"
1053,10864312,61,Front St W,61 Front St W,M5J 1E5,former TORONTO,Toronto,10864309,61,,,,3472,Spadina-Fort York (1010),314475.286,4833929.568,-79.38007328,43.64525399,2850404,89,72,Yes,No,No,,Installed,Union GO,indoor and outdoor,Multi-Bike Rack,"{u'type': u'Point', u'coordinates': (-79.3800700536, 43.6452454057)}"
1054,10906649,720,Bay St,720 Bay St,M5G 2K1,former TORONTO,Toronto,10906644,720,,,,2962,University-Rosedale (1111),314036.36,4835438.913,-79.38548817,43.65884569,2413629,90,8,No,No,No,pavers,Installed,,,Multi-Bike Rack,"{u'type': u'Point', u'coordinates': (-79.3854849355, 43.6588371126)}"
1055,11075760,95,Front St E,95 Front St E,M5E 1C2,former TORONTO,Toronto,11075761,95,,,,3471,Toronto Centre (1313),315166.501,4834367.854,-79.37149694,43.64918984,1977101,91,8,No,No,No,,Installed,,"St Lawrence Mkt renos: angled rack reclaimed for lack of use, one 8-bike",Multi-Bike Rack,"{u'type': u'Point', u'coordinates': (-79.3714937128, 43.6491812588)}"
1056,11180397,49,Givins St,49 Givins St,M6J 2X5,former TORONTO,Toronto,11180398,49,,,,3505,Spadina-Fort York (1010),311448.716,4834054.999,-79.41758754,43.64641624,3038912,92,8,No,No,No,,Installed,,Queen West Study,Multi-Bike Rack,"{u'type': u'Point', u'coordinates': (-79.4175842924, 43.6464076573)}"
1057,11272519,1560,Yonge St,1560 Yonge St,M4T 2S9,former TORONTO,Toronto,14242419,1560,,,,4733,Toronto-St. Paul's (1212),313254.344,4838864.186,-79.39513015,43.68968694,2325615,93,8,No,No,No,concrete,Installed,,on Delisle,Multi-Bike Rack,"{u'type': u'Point', u'coordinates': (-79.3951269012, 43.689678353)}"
1058,11272587,2180,Yonge St,2180 Yonge St,M4S 2B9,former TORONTO,Toronto,14230407,2180,,,,4733,Toronto-St. Paul's (1212),313000.767,4840525.87,-79.39825038,43.70464706,2232065,94,8,Yes,No,No,concrete,Proposed,Eglinton TTC,on sidewalk over subway track,Multi-Bike Rack,"{u'type': u'Point', u'coordinates': (-79.3982471385, 43.7046384672)}"
1059,11462071,245,Church St,245 Church St,,former TORONTO,Toronto,11462072,245,,,,503,Toronto Centre (1313),314689.562,4835307.009,-79.37739202,43.65764999,1511565,95,8,No,No,No,Concrete,Approved,,Pink marks,Multi-Bike Rack,"{u'type': u'Point', u'coordinates': (-79.3773887817, 43.6576414017)}"
1060,12107167,490,Bloor St W,490 Bloor St W,M5S 1X8,former TORONTO,Toronto,12107157,490,,,,458,University-Rosedale (1111),312077.425,4836190.966,-79.40976545,43.66563692,3012691,96,8,No,No,No,asphalt,Installed,,,Multi-Bike Rack,"{u'type': u'Point', u'coordinates': (-79.4097622063, 43.665628341)}"
1061,12107174,537,Bloor St W,537 Bloor St W,M5S 1Y5,former TORONTO,Toronto,12107157,537,,,,458,University-Rosedale (1111),312084.953,4836145.828,-79.40967272,43.66523055,3012694,97,8,No,No,No,asphalt,Approved,,at end of parking box/ on hold,Multi-Bike Rack,"{u'type': u'Point', u'coordinates': (-79.4096694708, 43.6652219654)}"
1062,12427667,665,Lawrence Ave W,665 Lawrence Ave W,,NORTH YORK,Toronto,12427668,665,,,,732,Eglinton-Lawrence (808),309303.79,4841760.58,-79.44411111,43.71579263,3128291,98,8,Yes,No,No,concrete,Approved,Lawrence West TTC,north side entrance,Multi-Bike Rack,"{u'type': u'Point', u'coordinates': (-79.4441078551, 43.7157840453)}"
1063,12562241,375,St Clair Ave W,375 St Clair Ave W,,former TORONTO,Toronto,30076115,375,,,,890,Toronto-St. Paul's (1212),311707.051,4838197.646,-79.41432903,43.68369463,4103980,99,20,Yes,No,Yes,,Installed,St Clair West TTC,"Public Realm project,  Installed at back of walk",Bike Shelter,"{u'type': u'Point', u'coordinates': (-79.4143290305, 43.6836946285)}"
1064,13968174,38,Orchard View Blvd,38 Orchard View Blvd,M4R 2G3,former TORONTO,Toronto,10258454,38,,,,4111,Eglinton-Lawrence (808),312884.793,4840923.256,-79.39968338,43.70822531,2210418,100,8,No,No,No,interlock,Installed,,,Multi-Bike Rack,"{u'type': u'Point', u'coordinates': (-79.3996801446, 43.7082167133)}"
1065,13991066,584,Bloor St W,584 Bloor St W,M6G 1K4,former TORONTO,Toronto,8353520,584,,,,458,University-Rosedale (1111),311841.077,4836132.092,-79.41269685,43.66510925,1661356,101,8,Yes,No,No,brick pavers,Installed,Bathurst TTC,,Multi-Bike Rack,"{u'type': u'Point', u'coordinates': (-79.4126936122, 43.6651006727)}"
1066,13991178,213,Delaware Ave,213 Delaware Ave,M6H 2T4,former TORONTO,Toronto,20033433,213,,,,3283,Davenport (909),310617.361,4835792.825,-79.42787406,43.66206598,2874672,102,5,Yes,No,No,,Installed,Ossington TTC,One 5-bike angled rack on TTC property,Multi-Bike Rack (Angled),"{u'type': u'Point', u'coordinates': (-79.4278708182, 43.6620573991)}"
1067,14120392,736,Bay St,736 Bay St,M5G 2M4,former TORONTO,Toronto,7792579,736,,,,2962,University-Rosedale (1111),314023.208,4835495.15,-79.38565028,43.65935206,2058168,103,8,No,No,No,pavers,Installed,,,Multi-Bike Rack,"{u'type': u'Point', u'coordinates': (-79.3856470368, 43.6593434836)}"
1068,14171704,300,Victoria St,300 Victoria St,,former TORONTO,Toronto,30075809,300,,,,9790,Toronto Centre (1313),314459.797,4835292.368,-79.38023768,43.65751263,4096755,104,8,No,No,No,concrete,Installed,,white mark,Multi-Bike Rack,"{u'type': u'Point', u'coordinates': (-79.3802376739, 43.6575126332)}"
1069,14188604,826,Yonge St,826 Yonge St,M4W 2H1,former TORONTO,Toronto,8677490,826,,,,4733,University-Rosedale (1111),313880.675,4836813.136,-79.38739527,43.67121743,2008928,105,8,No,No,No,concrete,Proposed,,north of post-and-rings on Yonge,Multi-Bike Rack,"{u'type': u'Point', u'coordinates': (-79.3873920393, 43.671208852)}"
1070,14199241,11,Charlotte St,11 Charlotte St,M5V 0M6,former TORONTO,Toronto,14025593,11,,,,3147,Spadina-Fort York (1010),313377.966,4834053.88,-79.39366988,43.64637784,4094529,106,8,No,No,No,pavers,Installed,,Councillor request,Multi-Bike Rack,"{u'type': u'Point', u'coordinates': (-79.3936698785, 43.6463778424)}"
1071,14206623,2198,Yonge St,2198 Yonge St,M4S 2B8,former TORONTO,Toronto,14230407,2198,,,,4733,Toronto-St. Paul's (1212),312986.352,4840664.091,-79.39842714,43.70589138,2862848,107,16,Yes,No,No,concrete,Installed,Eglinton TTC,,Multi-Bike Rack,"{u'type': u'Point', u'coordinates': (-79.3984238947, 43.7058827894)}"
1072,14207146,205,Spadina Ave,205 Spadina Ave,M5T 2C7,former TORONTO,Toronto,10494196,205,,,,4426,Spadina-Fort York (1010),313139.489,4834503.244,-79.39662227,43.65043402,2071735,108,16,No,No,No,,Installed,,lay-by,Bike Corral,"{u'type': u'Point', u'coordinates': (-79.3966190322, 43.6504254363)}"
1073,14210057,896,Danforth Ave,896 Danforth Ave,M4J 1L9,former TORONTO,Toronto,7930789,896,,,,86,Toronto-Danforth (1414),317759.352,4837824.259,-79.3392723,43.68026135,1720587,109,16,No,No,No,concrete,Approved,,Pink marks/approved for 2 racks,Multi-Bike Rack,"{u'type': u'Point', u'coordinates': (-79.33926907, 43.6802527581)}"
1074,14210930,1036,Bloor St W,1036 Bloor St W,M6H 1M3,former TORONTO,Toronto,1143821,1036,,,,458,Davenport (909),310289.418,4835655.226,-79.43194161,43.6608299,1894655,110,8,No,No,No,,Installed,,Montrose - Dufferin streetscaping,Multi-Bike Rack,"{u'type': u'Point', u'coordinates': (-79.4319383641, 43.6608213174)}"
1075,14210933,5,Salem Ave,5 Salem Ave,M6H 3C2,former TORONTO,Toronto,14011464,5,,,,4354,Davenport (909),310319.924,4835657.896,-79.43156335,43.66085371,2071514,111,8,No,No,No,,Installed,,Montrose - Dufferin streetscaping,Multi-Bike Rack,"{u'type': u'Point', u'coordinates': (-79.4315601024, 43.6608451251)}"
1076,14211049,5,Walmer Rd,5 Walmer Rd,,former TORONTO,Toronto,10759044,5,,,,940,University-Rosedale (1111),312430.832,4836310.694,-79.40538162,43.66671109,2071516,112,8,Yes,No,No,concrete,Installed,Spadina TTC,,Multi-Bike Rack,"{u'type': u'Point', u'coordinates': (-79.4053783829, 43.6667025083)}"
1077,14659357,350,King St W,350 King St W,M5V 3X5,former TORONTO,Toronto,10458506,350,,,,3780,Spadina-Fort York (1010),313637.612,4834084.012,-79.39045412,43.64665461,1604772,113,14,No,No,No,,Installed,,P&D adjacent to Bell Lightbox bike parking,Multi-Bike Rack,"{u'type': u'Point', u'coordinates': (-79.3904508904, 43.6466460322)}"
1078,20040470,65,Dundas St W,65 Dundas St W,M5G 2C3,former TORONTO,Toronto,7762832,65,,,,558,Toronto Centre (1313),314236.706,4835078.875,-79.38301052,43.65560236,2304022,114,32,No,No,No,concrete,Installed,,,Multi-Bike Rack,"{u'type': u'Point', u'coordinates': (-79.3830072852, 43.6555937759)}"
1079,20111213,22,Fort York Blvd,22 Fort York Blvd,M5V 3Z2,former TORONTO,Toronto,20035046,22,,,,15826,Spadina-Fort York (1010),313336.314,4833407.29,-79.39419964,43.64056672,1988105,115,8,No,No,No,concrete,Installed,,Moved from 351 Bremner Blvd to supermarket,Multi-Bike Rack,"{u'type': u'Point', u'coordinates': (-79.3941963993, 43.6405581342)}"
1080,20140670,101,Sherbourne St,101 Sherbourne St,M5A 2R3,former TORONTO,Toronto,1144819,101,,,,4391,Toronto Centre (1313),315374.004,4834865.982,-79.36891493,43.65367074,2211089,116,8,No,No,No,concrete,Installed,,,Multi-Bike Rack,"{u'type': u'Point', u'coordinates': (-79.3689116973, 43.6536621558)}"
1081,20362129,163,Dan Leckie Way,163 Dan Leckie Way,M5V 4A8,former TORONTO,Toronto,20364648,163,,,,17007,Spadina-Fort York (1010),313023.97,4833350.915,-79.39806861,43.6400542,3819492,117,8,No,No,No,concrete,Installed,,south side planter,Multi-Bike Rack,"{u'type': u'Point', u'coordinates': (-79.3980686082, 43.6400541998)}"
1082,20364714,82,Fort York Blvd,82 Fort York Blvd,M5V 4A6,former TORONTO,Toronto,30036751,82,,,,15826,Spadina-Fort York (1010),313128.681,4833347.442,-79.39677083,43.64002178,3792847,118,8,No,No,No,pavers,Installed,,,Multi-Bike Rack,"{u'type': u'Point', u'coordinates': (-79.3967708309, 43.6400217735)}"
1083,20364734,157,Dan Leckie Way,157 Dan Leckie Way,M5V 4A8,former TORONTO,Toronto,20364648,157,,,,17007,Spadina-Fort York (1010),313029.081,4833333.026,-79.39800554,43.63989311,3819491,119,8,No,No,No,concrete,Installed,,south side planter,Multi-Bike Rack,"{u'type': u'Point', u'coordinates': (-79.3980055327, 43.6398931179)}"
1084,30015516,150,Dan Leckie Way,150 Dan Leckie Way,M5V 0C9,former TORONTO,Toronto,20364648,150,,,,17007,Spadina-Fort York (1010),312993.918,4833303.662,-79.3984418,43.63962919,4336398,120,8,No,No,No,concrete,Installed,,adjacent to central planter,Multi-Bike Rack,"{u'type': u'Point', u'coordinates': (-79.3984418013, 43.6396291899)}"
1085,30018521,60,Carlton St,60 Carlton St,M5B 1J2,former TORONTO,Toronto,14023522,60,,,,3116,Toronto Centre (1313),314475.575,4835797.684,-79.380033,43.66206094,3326675,121,8,No,No,No,concrete,Installed,,rack is already there: bolt down,Multi-Bike Rack,"{u'type': u'Point', u'coordinates': (-79.3800330023, 43.6620609424)}"
1086,30019115,35D,Bathurst St,35D Bathurst St,M5V 2P2,former TORONTO,Toronto,8457361,35,D,,,436,Spadina-Fort York (1010),312728.684,4833591.802,-79.40172821,43.64223429,3017563,122,8,No,No,No,brick pavers,Installed,,,Multi-Bike Rack,"{u'type': u'Point', u'coordinates': (-79.4017249691, 43.6422257158)}"
1087,30025064,78,Tecumseth St,78 Tecumseth St,M5V 0A9,former TORONTO,Toronto,20053421,78,,,,4534,Spadina-Fort York (1010),312428.742,4833682.81,-79.40544143,43.64304804,3274602,123,8,No,No,No,concrete,Installed,,at south side of publication boxes,Multi-Bike Rack,"{u'type': u'Point', u'coordinates': (-79.4054414222, 43.6430480473)}"
1088,30028624,539,Parliament St,539 Parliament St,M4X 1P7,former TORONTO,Toronto,9980335,539,,,,4162,Toronto Centre (1313),315407.262,4836241.236,-79.36847237,43.66604078,3215110,124,8,No,No,No,brick pavers,Installed,,,Multi-Bike Rack,"{u'type': u'Point', u'coordinates': (-79.3684723714, 43.6660407872)}"
1089,30033362,992,College St,992 College St,M6H 1A7,former TORONTO,Toronto,7531273,992,,,,9765,Davenport (909),310572.152,4834825.607,-79.4284417,43.65335149,3269927,125,8,No,No,No,granite,Approved,,no mark,Multi-Bike Rack,"{u'type': u'Point', u'coordinates': (-79.4284417019, 43.6533514907)}"
1090,30033825,636,Queen St E,636 Queen St E,M4M 1G3,former TORONTO,Toronto,11585489,636,,,,4237,Toronto-Danforth (1414),316689.192,4835398.119,-79.35259535,43.65843223,3272256,126,8,No,No,No,concrete,Installed,,,Multi-Bike Rack,"{u'type': u'Point', u'coordinates': (-79.3525953502, 43.6584322328)}"
1091,30035742,44,Lisgar St,44 Lisgar St,,former TORONTO,Toronto,14024655,44,,,,3859,Davenport (909),310976.666,4833574.495,-79.42344119,43.64208654,3277255,127,8,No,No,No,concrete,Installed,,eastern border of Lisgar Park,Multi-Bike Rack,"{u'type': u'Point', u'coordinates': (-79.4234411857, 43.6420865352)}"
1092,30035743,36,Lisgar St,36 Lisgar St,M6J 0C7,former TORONTO,Toronto,14024655,36,,,,3859,Davenport (909),310986.822,4833535.856,-79.42331575,43.64173864,3277451,128,8,No,No,No,concrete,Installed,,ignore markings to south,Multi-Bike Rack,"{u'type': u'Point', u'coordinates': (-79.4233157461, 43.6417386471)}"
1093,30038007,47,Lower River St,47 Lower River St,M5A 0G1,former TORONTO,Toronto,30037989,47,,,,19546,Toronto Centre (1313),316451.975,4835182.885,-79.35554106,43.6564986,3296643,129,24,No,No,No,Concrete/interlock,Installed,,,Multi-Bike Rack,"{u'type': u'Point', u'coordinates': (-79.3555410508, 43.656498597)}"
1094,30039986,92,Fort York Blvd,92 Fort York Blvd,M5V 4A7,former TORONTO,Toronto,30036751,92,,,,15826,Spadina-Fort York (1010),313112.765,4833342.937,-79.39696818,43.6399814,3303574,130,8,No,No,No,pavers,Installed,,,Multi-Bike Rack,"{u'type': u'Point', u'coordinates': (-79.3969681695, 43.6399814003)}"
1095,30069161,35,York St,35 York St,M5J 0C7,former TORONTO,Toronto,13975053,35,,,,4735,Spadina-Fort York (1010),314362.972,4833767.794,-79.3814651,43.64379067,3833298,131,30,No,No,No,,Installed,,indoor and outdoor,Multi-Bike Rack (Angled),"{u'type': u'Point', u'coordinates': (-79.3814651014, 43.6437906732)}"
1096,30072958,1190,Dundas St E,1190 Dundas St E,M4M 0C5,former TORONTO,Toronto,7576995,1190,,,,3334,Toronto-Danforth (1414),317620.269,4836159.204,-79.34103364,43.66526753,4071796,132,8,No,No,No,concrete,Installed,,east side of planter,Multi-Bike Rack,"{u'type': u'Point', u'coordinates': (-79.3410336332, 43.6652675256)}"
1097,30085026,60,Lisgar St,60 Lisgar St,,former TORONTO,Toronto,14024655,60,,,,3859,Davenport (909),310962.44,4833610.873,-79.4236171,43.6424141,4160009,133,8,No,No,No,concrete,Installed,,eastern border of Lisgar Park,Multi-Bike Rack,"{u'type': u'Point', u'coordinates': (-79.4236170997, 43.6424141049)}"
1098,10154425,1,St Clair Ave E,1 St Clair Ave E,M4T 2V7,former TORONTO,Toronto,10154405,1,,,,339,Toronto-St. Paul's (1212),313380.035,4838668.019,-79.39357412,43.68791975,2847275,134,8,Yes,No,No,concrete,Installed,St Clair TTC,,Multi-Bike Rack,"{u'type': u'Point', u'coordinates': (-79.3935708744, 43.6879111568)}"
1099,856375,100,Queen St W,100 Queen St W,M5H 2N1,former TORONTO,Toronto,1145216,100,,,,4238,Spadina-Fort York (1010),314187.308,4834770.892,-79.38362506,43.65282214,4326298,135,40,No,No,No,,Installed,City Hall,,Multi-Bike Rack,"{u'type': u'Point', u'coordinates': (-79.3836250552, 43.6528221423)}"
1100,856375,100,Queen St W,100 Queen St W,M5H 2N1,former TORONTO,Toronto,1145216,100,,,,4238,Spadina-Fort York (1010),314187.308,4834770.892,-79.38362506,43.65282214,4326298,136,40,No,No,No,,Installed,City Hall,,Multi-Bike Rack,"{u'type': u'Point', u'coordinates': (-79.3836250552, 43.6528221423)}"
1101,8408498,2,Bloor St W,2 Bloor St W,M4W 3E2,former TORONTO,Toronto,10759265,2,,,,458,University-Rosedale (1111),313893.86,4836723.343,-79.38723329,43.67040902,2772524,137,24,Yes,No,No,concrete,Installed,Bloor-Yonge TTC,,Multi-Bike Rack,"{u'type': u'Point', u'coordinates': (-79.3872300479, 43.670400436)}"
1102,14171704,300,Victoria St,300 Victoria St,,former TORONTO,Toronto,30075809,300,,,,9790,Toronto Centre (1313),314459.797,4835292.368,-79.38023768,43.65751263,4096755,138,8,No,No,No,concrete,Installed,,,Multi-Bike Rack,"{u'type': u'Point', u'coordinates': (-79.3802376739, 43.6575126332)}"
1103,14171704,300,Victoria St,300 Victoria St,,former TORONTO,Toronto,30075809,300,,,,9790,Toronto Centre (1313),314459.797,4835292.368,-79.38023768,43.65751263,4096755,139,8,No,No,No,concrete,Installed,,,Multi-Bike Rack,"{u'type': u'Point', u'coordinates': (-79.3802376739, 43.6575126332)}"
1104,14171704,300,Victoria St,300 Victoria St,,former TORONTO,Toronto,30075809,300,,,,9790,Toronto Centre (1313),314459.797,4835292.368,-79.38023768,43.65751263,4096755,140,8,No,No,No,concrete,Installed,,,Multi-Bike Rack,"{u'type': u'Point', u'coordinates': (-79.3802376739, 43.6575126332)}"
1105,7641709,26,Dundas St E,26 Dundas St E,M5B 2L6,former TORONTO,Toronto,7641747,26,,,,3334,Toronto Centre (1313),314480.94,4835181.853,-79.37998075,43.65652616,3191929,141,8,No,No,,concrete,Installed,front of walk,"bikes face east, temporary for construction",Multi-Bike Rack,"{u'type': u'Point', u'coordinates': (-79.3799775246, 43.6565175761)}"
1106,10476750,432,Queen St W,432 Queen St W,M5V 2A8,former TORONTO,Toronto,10476749,432,,,,4238,Spadina-Fort York (1010),312977.503,4834289.373,-79.39863357,43.64851069,2506480,142,8,No,No,,concrete,Approved,back of walk,,Multi-Bike Rack,"{u'type': u'Point', u'coordinates': (-79.3986303358, 43.6485021072)}"
1107,10476770,535,Queen St W,535 Queen St W,M5V 2B4,former TORONTO,Toronto,10476749,535,,,,4238,Spadina-Fort York (1010),312912.222,4834224.801,-79.39944378,43.64793017,2896759,143,8,No,No,,concrete,Approved,back of walk,"bikes face east, on 'patio' area",Multi-Bike Rack,"{u'type': u'Point', u'coordinates': (-79.3994405382, 43.6479215867)}"
1108,10476744,577,Queen St W,577 Queen St W,M5V 2B6,former TORONTO,Toronto,14035954,577,,,,4238,Spadina-Fort York (1010),312769.994,4834188.453,-79.40120738,43.64760452,1545270,144,8,No,No,,concrete,Approved,boulevard,,Multi-Bike Rack,"{u'type': u'Point', u'coordinates': (-79.4012041364, 43.6475959429)}"
1109,8031478,6,Denison Ave,6 Denison Ave,M5T 2M4,former TORONTO,Toronto,14020795,6,,,,3287,Spadina-Fort York (1010),312796.851,4834247.66,-79.40087358,43.64813718,2989294,145,8,No,No,,concrete,Approved,boulevard,,Multi-Bike Rack,"{u'type': u'Point', u'coordinates': (-79.4008703417, 43.6481285977)}"
1110,845809,60,Murray St,60 Murray St,M5T 3L9,former TORONTO,Toronto,1144428,60,,,,4037,University-Rosedale (1111),313537.182,4835332.617,-79.39167883,43.65789492,2290088,146,8,No,No,,concrete,Approved,back of walk,part of re-org of Mt Sinai H. parking,Multi-Bike Rack,"{u'type': u'Point', u'coordinates': (-79.3916755977, 43.6578863393)}"
1111,772910,624,Bloor St W,624 Bloor St W,M6G 1K7,former TORONTO,Toronto,1143160,624,,,,458,University-Rosedale (1111),311708.177,4836080.058,-79.41434543,43.66464213,2242898,147,5,No,No,,concrete,Installed,front of walk,angled rack adjacent tree box,Multi-Bike Rack,"{u'type': u'Point', u'coordinates': (-79.4143421803, 43.6646335443)}"
1112,772936,656,Bloor St W,656 Bloor St W,M6G 1K9,former TORONTO,Toronto,1143206,656,,,,458,University-Rosedale (1111),311605.606,4836051.747,-79.41561761,43.66438824,2942115,148,5,No,No,,concrete,Approved,front of walk,angled rack adjacent tree box,Multi-Bike Rack (Angled),"{u'type': u'Point', u'coordinates': (-79.4156143632, 43.6643796536)}"
1113,8416907,675,Bloor St W,675 Bloor St W,M6G 1L3,former TORONTO,Toronto,8416891,675,,,,458,University-Rosedale (1111),311554.096,4835987.991,-79.4162571,43.66381481,2602654,149,8,No,No,,asphalt,Installed,boulevard,moved fr Wood St for Bike Share relocate,Multi-Bike Rack,"{u'type': u'Point', u'coordinates': (-79.416253855, 43.6638062345)}"
1114,37440,998,Woodbine Ave,998 Woodbine Ave,M4C 4C1,EAST YORK,Toronto,1789,998,,,,391,Beaches-East York (1919),319833.009,4838526.921,-79.31353387,43.68654714,1535595,150,8,Yes,No,,concrete,Approved,back of walk,bikes face north at subway access,Multi-Bike Rack,"{u'type': u'Point', u'coordinates': (-79.313530664, 43.686538546)}"
1115,7553175,1184,Queen St W,1184 Queen St W,M6J 1J5,former TORONTO,Toronto,7553178,1184,,,,4238,Davenport (909),310787.501,4833678.97,-79.42578795,43.64303708,2956109,151,14,No,Yes,No,,Installed,,3 posts,Bike Corral,"{u'type': u'Point', u'coordinates': (-79.4257846968, 43.6430284992)}"
1116,8293016,1485,Dupont St,1485 Dupont St,M6P 3S2,former TORONTO,Toronto,14013265,1485,,,,3343,Davenport (909),308816.979,4836207.211,-79.45019058,43.66579933,4160513,152,14,No,Yes,No,,Proposed,,,Bike Corral,"{u'type': u'Point', u'coordinates': (-79.4501905748, 43.6657993325)}"
1117,14069353,192,Spadina Ave,192 Spadina Ave,M5T 2C2,former TORONTO,Toronto,10494196,192,,,,4426,Spadina-Fort York (1010),313056.479,4834448.978,-79.39765214,43.64994647,1871353,153,14,No,Yes,No,,Proposed,,3 posts,Bike Corral,"{u'type': u'Point', u'coordinates': (-79.3976488984, 43.6499378952)}"
1118,854435,50,Portland St,50 Portland St,M5V 2M7,former TORONTO,Toronto,14025624,50,,,,9780,Spadina-Fort York (1010),312870.484,4833721.901,-79.39996544,43.64339526,4254740,154,14,No,Yes,No,,Installed,,,Bike Corral,"{u'type': u'Point', u'coordinates': (-79.3999654357, 43.6433952592)}"
1119,30035793,92,Sudbury St,92 Sudbury St,M6J 0C5,former TORONTO,Toronto,7553518,92,,,,4502,Davenport (909),310998.973,4833492.235,-79.42316564,43.64134589,4328917,155,14,No,Yes,No,,Installed,,councillor request,Bike Corral,"{u'type': u'Point', u'coordinates': (-79.4231656377, 43.6413458973)}"
1120,828085,200,King St E,200 King St E,M5A 3W8,former TORONTO,Toronto,1145266,200,,,,3779,Toronto Centre (1313),315271.688,4834581.231,-79.37018888,43.65110905,2728735,156,14,No,Yes,No,,Installed,,east side of George north of King in No Parking zone,Bike Corral,"{u'type': u'Point', u'coordinates': (-79.3701856495, 43.6511004642)}"
1121,30088196,10,Liberty St,10 Liberty St,M6K 1A5,former TORONTO,Toronto,7553393,10,,,,3847,Spadina-Fort York (1010),311262.195,4833192.268,-79.41990667,43.63864354,4164518,157,8,No,No,,concrete,Approved,front of walk,straight rack,Multi-Bike Rack,"{u'type': u'Point', u'coordinates': (-79.419906672, 43.6386435443)}"
1122,7929399,121,King St W,121 King St W,M5H 3T9,former TORONTO,Toronto,7929394,121,,,,3780,Spadina-Fort York (1010),314239.761,4834200.204,-79.38298801,43.6476931,2321542,158,5,No,No,,pavers,Approved,front of walk,angled rack,Multi-Bike Rack (Angled),"{u'type': u'Point', u'coordinates': (-79.3829847674, 43.6476845202)}"
1123,7929479,141,Adelaide St W,141 Adelaide St W,M5H 3L5,former TORONTO,Toronto,7929478,141,,,,2852,Spadina-Fort York (1010),314124.553,4834341.292,-79.38441368,43.64896454,1855409,159,8,No,No,,granite,Proposed,front of walk,for King St pilot,Multi-Bike Rack,"{u'type': u'Point', u'coordinates': (-79.384410447, 43.6489559551)}"
1124,7929404,150,York St,150 York St,M5H 3S5,former TORONTO,Toronto,7929403,150,,,,4735,Spadina-Fort York (1010),314109.651,4834421.7,-79.38459703,43.6496885,2045337,160,5,No,No,,concrete,Proposed,front of walk,angled rack adjacent tree box,Multi-Bike Rack (Angled),"{u'type': u'Point', u'coordinates': (-79.3845937899, 43.6496799218)}"
